Station Code,Area Type,Year,Month,Solar Radiation,ETo,PET,Sunshine (Hours),Wind Speed (m/s),Cloud Coverage (Octs),Humidity (percent),Total Rainfall (mm),Temperature (Deg.Cel)
41858,100,2016,7,156.9533333,37.48333333,41.19333333,2.85,2.27,6.19,85.74,368,32.32
41858,100,2016,8,213.8233333,51.72,56.84,6.81,2.51,4.23,78.87,90,34.66
41858,100,2016,9,159.4966667,36.47333333,40.07666667,4.8,2.19,5.2,85.6,335,32.8
41858,100,2016,10,171.0466667,36.67666667,40.31,6.98,1.97,2.39,81.71,102,32.64
41858,100,2016,11,148.2366667,28.37333333,31.18,7.51,1.82,0.9,76.43,0,30.5
41858,100,2016,12,125.72,21.69333333,23.83333333,6.09,1.98,0.65,81.03,6,26.79
41858,100,2017,1,127.7766667,22.64333333,24.88,5.7,2.2,0.87,77.68,3,25.8
41858,100,2017,2,135.1766667,28.45666667,31.28,5.87,2.4,0.75,71.82,0,28.41
41858,100,2017,3,167.4966667,35.95,39.50333333,5.49,2.32,2.94,73.1,50,28.95
41858,100,2017,4,168.6933333,39.48666667,43.39666667,4.61,2.47,4.63,77,178,30.99
41858,100,2017,5,200.15,46.81,51.44666667,5.58,2.36,4.68,78.52,260,32.92
41858,100,2017,6,173.36,43.48,47.78,4.1,2.53,5.23,79.6,255,33.82
41858,100,2017,7,176.8866667,42.44333333,46.63666667,4.05,2.69,5.48,83.58,335,32.46
41858,100,2017,8,167.0966667,40.18333333,44.15666667,3.91,2.51,5.19,84.68,739,33.15
41858,100,2017,9,156.72,37.50666667,41.23,4.55,2.2,4.67,83.23,107,33.61
41858,100,2017,10,147.7666667,32.54,35.75333333,5.17,2.11,3.19,84.13,200,31.43
41858,100,2017,11,141.1866667,28.37333333,31.16666667,6.8,2.5,0.97,77.53,0,29.4
41858,100,2017,12,122.83,22.13,24.31666667,5.82,2.24,1.1,80.9,0,26.86
41858,100,2018,1,104.8366667,17.26333333,18.97666667,3.71,2.37,1.13,84.13,0,21.43
41858,100,2018,2,129.6166667,26.83666667,29.49666667,5.35,2.34,0.75,73.89,0,27.36
41858,100,2018,3,194.3233333,43.26666667,47.54666667,7.25,2.57,1.13,70.48,25,31.19
41858,100,2018,4,184.44,41.42333333,45.52333333,5.67,2.45,3.5,76.67,171,30.91
41858,100,2018,5,191.39,44.43,48.83666667,5.04,2.53,4.52,78.32,144,31.57
41858,100,2018,6,182.85,44.41666667,48.80666667,4.7,2.39,5.43,80.57,416,33.73
41858,100,2018,7,184.6966667,45.72333333,50.23333333,4.53,2.66,5.42,81.23,207,33.45
41858,100,2018,8,191.4833333,46.2,50.78,5.41,2.63,5.23,81.9,256,33.85
41858,100,2018,9,170.65,40.70333333,44.73333333,5.52,2.79,4.27,82.1,245,33.45
41858,100,2018,10,172.5966667,35.88,39.42,7,2.04,1.94,80.81,20,31.41
41858,100,2018,11,155.2366667,29.58666667,32.5,8.04,2.17,0.37,75.47,0,29.76
41858,100,2018,12,157.8753333,27.184,29.86533333,7.518,2.27,1.13,75,9,26.12
41858,100,2019,1,137.9566667,31.17666667,34.26333333,6.6,4.96,0.74,72.58,0,26.5
41858,100,2019,2,135.0466667,32.83,36.09333333,5.87,5.67,1.71,73.25,42,26.94
41858,100,2019,3,205.7366667,54.83333333,60.26666667,8.04,5.88,1.13,65.06,1,30.99
41858,100,2019,4,193.1833333,49.97,54.92,6.2,5.36,3.37,73.8,114,31.81
41858,100,2019,5,180.4033333,49.39,54.28333333,4.37,5.87,4.9,77.71,192,32.97
41858,100,2019,6,199.3033333,51.97333333,57.10666667,5.73,5.41,4.53,79.2,344,34.1
41858,100,2019,7,176.4533333,46.77333333,51.39,4.03,6.19,5.81,82.68,519,32.85
41858,100,2019,8,199.8933333,54.39,59.76666667,5.93,5.67,4.68,78.65,299,34.65
41858,100,2019,9,149.9233333,37.34333333,41.05333333,4.06,5.49,5.8,85.03,509,31.96
41858,100,2019,10,132.9466667,34.48,37.88333333,4.01,5.1,4,81.97,110,31.08
41858,100,2019,11,138.9833333,32.89,36.13,6.63,5.12,1.3,77.53,0,30.24
41858,100,2019,12,112.55,23.60333333,25.94,4.88,4.86,1.9,79.74,0,23.99
41858,100,2020,1,110.55,21.33333333,23.45,4.19,4.48,2.19,81.19,6,23.05
41858,100,2020,2,140.0633333,32.39,35.59,5.89,5.31,1.21,72.76,9,26.61
41858,100,2020,3,199.5933333,51.08333333,56.13333333,7.53,5.5,1.81,69.1,21,30.36
41858,100,2020,4,200.6633333,52.56666667,57.77,6.69,5.42,3.3,71.27,100,31.63
41858,100,2020,5,200.1166667,48.02333333,52.76666667,5.57,5.57,5.1,80.23,412,31.98
41858,100,2020,6,187.7966667,45.67333333,50.19666667,5.01,5.68,5.93,84.3,433,33.13
41858,100,2020,7,160.65,40.7,44.72,3.07,5.69,6.87,85.58,629,31.94
41858,100,2020,8,184.7333333,49.65,54.56666667,5.01,5.52,5.77,80.58,253,34.25
41858,100,2020,9,131.2,33.34,36.64333333,2.86,5.69,6.53,87.2,794,31.97
41858,100,2020,10,166.7966667,42.18666667,46.36333333,6.66,4.87,3.16,80.16,15,33.71
41858,100,2020,11,150.38,36.13333333,39.7,7.65,5.26,0.93,74.13,0,29.69
41858,100,2020,12,124.1433333,23.63666667,25.98333333,5.94,4.14,1.03,80.45,0,25.75
41858,100,2021,1,104.5666667,20.48333333,22.50333333,3.73,4.28,1.61,82.58,0,22.83
41858,100,2021,2,151.55,33.84,37.19,7.27,4.73,0.46,72.36,0,28.48
41858,100,2021,3,188.1966667,52.09666667,57.24333333,6.84,5.2,1.39,66.29,0,32.01
41858,100,2021,4,211.8033333,58.06,63.81333333,7.41,5.22,2.03,69.03,53,34.24
41858,100,2021,5,181.66,47.53333333,52.24,4.45,5.53,5.39,78.87,316,32.04
41858,100,2021,6,177.59,47.08,51.72666667,4.37,5.4,6.03,80.9,218,33.14
41858,100,2021,7,177.2466667,46.99333333,51.63,4.07,4.92,6.19,81.77,318,33.55
41858,100,2021,8,156.4733333,40.37,44.36333333,3.24,4.54,6.58,84.42,540,32.9
41858,100,2021,9,176.0533333,44.62333333,49.04666667,5.86,4.55,4.57,81.13,235,34.02
41858,100,2021,10,152.81,36.57666667,40.19333333,5.58,3.94,3.16,82.42,351,32.98
41858,100,2021,11,145.71,31.35333333,34.46,7.2,3.94,0.67,77.47,0,29.91
41858,100,2021,12,130.23,28.98333333,31.85,6.48,5.21,1.13,76.94,6,27.12
41858,100,2022,1,102.62,22.34666667,24.56666667,3.53,5.87,2.23,81.9,12,23.64
41858,100,2022,2,133.3166667,30.67,33.69333333,5.68,6.46,2.07,75,71,25.23
41858,100,2022,3,187.7033333,52.79666667,58.01333333,6.86,5.96,1.1,70,0,32.98
41858,100,2022,4,150.7766667,41.04666667,45.11666667,3.45,6.56,5.67,80.73,196,31.38
41858,100,2022,5,175.2333333,48.03,52.78666667,4.06,6.1,5.06,79.1,290,33.06
41858,100,2022,6,139.7033333,39.69333333,43.63666667,1.99,6.24,6.67,82.6,376,32.37
41858,100,2022,7,203.8,58.11,63.85666667,5.69,5.91,5.16,77.29,121,35.56
41858,100,2022,8,194.91,54.24333333,59.60333333,5.62,6.55,5.26,79.35,191,34.74
41858,100,2022,9,155.16,41.58666667,45.68666667,4.47,5.74,0.63,82.7,251,33.8
41858,100,2022,10,162.1833333,42.84666667,47.08333333,6.25,6.05,0.13,79.42,70,33.25
41858,100,2022,11,154.7133333,36.42,40.02333333,8,5.49,0.7,76.17,0,30.63
41858,100,2022,12,127.15,27.76333333,30.5,6.2,5.43,0.65,79.13,0,27.26
41909,100,1961,1,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1961,2,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1961,3,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1961,4,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1961,5,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1961,6,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1961,7,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1961,8,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1961,9,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1961,10,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1961,11,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1961,12,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1962,1,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1962,2,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1962,3,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1962,4,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1962,5,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1962,6,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1962,7,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1962,8,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1962,9,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1962,10,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1962,11,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1962,12,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1963,1,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1963,2,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1963,3,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1963,4,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1963,5,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1963,6,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1963,7,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1963,8,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1963,9,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1963,10,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1963,11,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1963,12,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1964,1,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1964,2,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1964,3,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1964,4,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1964,5,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1964,6,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1964,7,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1964,8,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1964,9,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1964,10,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1964,11,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1964,12,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1965,1,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1965,2,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1965,3,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1965,4,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1965,5,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1965,6,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1965,7,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1965,8,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1965,9,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1965,10,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1965,11,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1965,12,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1966,1,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1966,2,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1966,3,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1966,4,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1966,5,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1966,6,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1966,7,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1966,8,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1966,9,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1966,10,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1966,11,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1966,12,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1967,1,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1967,2,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1967,3,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1967,4,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1967,5,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1967,6,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1967,7,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1967,8,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1967,9,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1967,10,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1967,11,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1967,12,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1968,1,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1968,2,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1968,3,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1968,4,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1968,5,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1968,6,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1968,7,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1968,8,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1968,9,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1968,10,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1968,11,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1968,12,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1969,1,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1969,2,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1969,3,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1969,4,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1969,5,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1969,6,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1969,7,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1969,8,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1969,9,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1969,10,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1969,11,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1969,12,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1970,1,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1970,2,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1970,3,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1970,4,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1970,5,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1970,6,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1970,7,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1970,8,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1970,9,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1970,10,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1970,11,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1970,12,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1971,1,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1971,2,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1971,3,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1971,4,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1971,5,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1971,6,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1971,7,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1971,8,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1971,9,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1971,10,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1971,11,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1971,12,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1972,1,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1972,2,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1972,3,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1972,4,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1972,5,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1972,6,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1972,7,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1972,8,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1972,9,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1972,10,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1972,11,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1972,12,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1973,1,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1973,2,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1973,3,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1973,4,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1973,5,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1973,6,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1973,7,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1973,8,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1973,9,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1973,10,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1973,11,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1973,12,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1974,1,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1974,2,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1974,3,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1974,4,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1974,5,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1974,6,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1974,7,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1974,8,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1974,9,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1974,10,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1974,11,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1974,12,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1975,1,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1975,2,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1975,3,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1975,4,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1975,5,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1975,6,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1975,7,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1975,8,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1975,9,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1975,10,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1975,11,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1975,12,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1976,1,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1976,2,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1976,3,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1976,4,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1976,5,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1976,6,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1976,7,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1976,8,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1976,9,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1976,10,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1976,11,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1976,12,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1977,1,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1977,2,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1977,3,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1977,4,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1977,5,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1977,6,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1977,7,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1977,8,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1977,9,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1977,10,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1977,11,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1977,12,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1978,1,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1978,2,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1978,3,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1978,4,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1978,5,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1978,6,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1978,7,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1978,8,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1978,9,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1978,10,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1978,11,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1978,12,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1979,1,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1979,2,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1979,3,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1979,4,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
41909,100,1979,5,151.698,24.69866667,27.138,6.384,0.816,0.79,78.226,0,28.678
